visit_month,project,neighbourhood,apt_status,avg_tasks_per_visit,avg_visit_price,chore_count,total_amount
2025-12,Flamingo South Beach,Miami Beach Polygon,CHURN,7.36,44.05,81,2374.19
2025-12,Flamingo South Beach,Miami Beach Polygon,FROZEN,8.0,0.0,40,1164.8
2025-12,Flamingo South Beach,Miami Beach Polygon,LEAD,9.0,174.0,9,240.11
2025-12,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,16,454.22
2025-12,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,5.27,95.01,116,3570.06
2025-12,Flamingo South Beach,Miami Beach Polygon,TRIAL,6.0,60.26,42,1161.55
2025-12,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,6.0,0.0,24,725.92
2025-12,Gindi 1,Unknown,CHURN,5.17,53.13,837,25164.49
2025-12,Gindi 1,Unknown,TRIAL,4.5,50.32,9,332.8
2025-12,Gindi 2,Unknown,CHURN,5.52,63.7,535,13888.55
2025-12,Gindi 2,Unknown,TRIAL,1.0,65.48,1,13.0
2025-12,Gindi 2,Unknown,WARM_LEAD,8.5,0.0,17,483.47
2025-12,Gindi 3,Unknown,CHURN,7.24,77.89,898,25317.76
2025-12,Gindi 4,Unknown,CHURN,5.43,36.08,288,9181.38
2025-12,Gindi 4,Unknown,TRIAL,6.0,108.42,12,374.66
2025-12,Grove Central Residences,Floating Miami,CHURN,6.4,85.54,64,1829.88
2025-12,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,6.5,71.46,26,746.98
2025-12,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,8.0,100.25,32,908.44
2025-12,Grove Central Residences,Floating Miami,TRIAL,5.33,0.0,16,522.21
2025-12,Grove Central Residences,Floating Miami,WARM_LEAD,8.0,0.0,16,454.22
2025-12,HaHehad,Unknown,CHURN,6.35,67.56,235,7125.56
2025-12,HaHehad,Unknown,TRIAL,3.83,26.08,23,561.21
2025-12,John Street 116,Financial District Polygon,CHURN,7.38,20.68,59,1696.37
2025-12,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5.13,70.37,41,1200.29
2025-12,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.8,96.76,68,1801.93
2025-12,Livana East Hanover,Chatham / West Orange Polygon,CHURN,7.0,0.0,7,217.75
2025-12,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,8.0,0.0,8,227.11
2025-12,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-12,Midtown 5,Floating Miami,CHURN,8.56,116.68,77,2120.04
2025-12,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,4.92,29.42,64,1960.27
2025-12,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,7.83,97.29,94,2903.16
2025-12,Midtown 5,Floating Miami,TRIAL,8.0,82.66,88,2420.99
2025-12,Midtown 5,Floating Miami,WARM_LEAD,3.87,16.45,120,3254.29
2025-12,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.11,104.38,55,1588.86
2025-12,Nine 52,Hell's Kitchen Polygon,TRIAL,8.0,0.0,8,227.11
2025-12,Oliver on the Hudson,Floating Jersey,CHURN,5.2,49.56,52,1725.88
2025-12,Oliver on the Hudson,Floating Jersey,LEAD,8.0,174.0,8,227.11
2025-12,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2025-12,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,5.75,85.59,46,1304.55
2025-12,Oliver on the Hudson,Floating Jersey,TRIAL,8.0,0.0,16,454.22
2025-12,One Ten,Hoboken Polygon,CHURN,4.5,102.96,27,863.07
2025-12,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3.2,26.82,16,579.67
2025-12,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,5.4,66.59,81,2539.68
2025-12,Plank Road,Boerum Hill Polygon,CHURN,7.33,68.48,66,1888.38
2025-12,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,103.75,64,1816.88
2025-12,Plank Road,Boerum Hill Polygon,TRIAL,8.0,0.0,24,681.33
2025-12,Plank Road,Boerum Hill Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-12,River Place,Hell's Kitchen Polygon,CHURN,5.83,50.5,105,3307.59
2025-12,River Place,Hell's Kitchen Polygon,FREEMIUM,1.0,20.67,2,71.5
2025-12,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.59,45.1,147,4356.56
2025-12,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.54,67.35,386,10379.85
2025-12,River Place,Hell's Kitchen Polygon,TRIAL,6.29,37.82,44,1278.55
2025-12,River Place,Hell's Kitchen Polygon,WARM_LEAD,2.0,31.0,2,71.5
2025-12,Silver Towers,Hell's Kitchen Polygon,CHURN,6.33,34.21,361,9756.76
2025-12,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4.6,81.17,23,651.17
2025-12,Silver Towers,Hell's Kitchen Polygon,FROZEN,4.0,71.75,12,370.11
2025-12,Silver Towers,Hell's Kitchen Polygon,LEAD,4.0,66.0,4,141.7
2025-12,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.39,48.5,129,3624.66
2025-12,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.96,76.76,858,23940.15
2025-12,Silver Towers,Hell's Kitchen Polygon,TRIAL,4.0,56.62,60,1739.4
2025-12,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,3.6,5.69,36,1067.17
2025-12,Stonehill,Chatham / West Orange Polygon,CHURN,5.0,41.83,35,1160.38
2025-12,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,4.18,49.09,46,1579.76
2025-12,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.36,56.08,75,2352.35
2025-12,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,16,454.22
2025-12,The Addison,Brooklyn Heights Polygon,CHURN,6.0,152.67,12,409.76
2025-12,The Addison,Brooklyn Heights Polygon,LEAD,8.0,0.0,8,227.11
2025-12,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2.67,31.0,8,226.2
2025-12,The Addison,Brooklyn Heights Polygon,TRIAL,4.0,93.33,8,227.11
2025-12,The Addison,Brooklyn Heights Polygon,WARM_LEAD,5.43,9.18,76,2017.73
2025-12,The Bergen,Boerum Hill Polygon,CHURN,8.0,113.0,16,454.22
2025-12,The Bergen,Boerum Hill Polygon,TRIAL,5.0,0.0,10,283.4
2025-12,The Boulevard,Floating Miami,CHURN,6.29,74.64,44,1280.89
2025-12,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,3.5,98.4,35,1094.08
2025-12,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,6.33,49.49,95,2779.4
2025-12,The Boulevard,Floating Miami,TRIAL,8.0,56.5,16,424.97
2025-12,The Boulevard,Floating Miami,WARM_LEAD,7.0,0.0,14,343.07
2025-12,The Buchanan,Floating NY 1,CHURN,3.6,72.58,18,465.01
2025-12,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2.0,25.0,2,65.65
2025-12,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,5.24,82.72,110,3027.18
2025-12,The Buchanan,Floating NY 1,TRIAL,5.0,0.0,15,214.5
2025-12,The Buchanan,Floating NY 1,WARM_LEAD,3.0,0.0,6,199.16
2025-12,The Devan,Hoboken Polygon,CHURN,6.5,76.17,91,2524.21
2025-12,The Devan,Hoboken Polygon,FROZEN,5.5,0.0,11,357.11
2025-12,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,6.0,154.11,18,508.17
2025-12,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.58,87.28,250,6994.52
2025-12,The Devan,Hoboken Polygon,TRIAL,5.67,51.56,17,471.77
2025-12,The Dime,Williamsburg Polygon,CHURN,8.0,110.0,32,908.44
2025-12,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6.0,140.0,18,525.72
2025-12,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.67,97.0,40,1177.8
2025-12,The Dime,Williamsburg Polygon,TRIAL,5.0,0.0,5,147.55
2025-12,The Dime,Williamsburg Polygon,WARM_LEAD,8.0,0.0,24,681.33
2025-12,The Eddy,Harrison Polygon,CHURN,2.0,9.33,6,214.5
2025-12,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,4.78,115.19,43,1219.14
2025-12,The Eddy,Harrison Polygon,TRIAL,5.5,49.09,11,388.7
2025-12,The Eddy,Harrison Polygon,WARM_LEAD,2.0,0.0,4,143.0
2025-12,The Enclave,Hoboken Polygon,CHURN,8.25,91.85,33,925.99
2025-12,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,6.4,59.95,64,1958.71
2025-12,The Enclave,Hoboken Polygon,TRIAL,8.0,0.0,8,227.11
2025-12,The Enclave,Hoboken Polygon,WARM_LEAD,8.0,0.0,16,454.22
2025-12,The Ivy,Chatham / West Orange Polygon,CHURN,6.12,115.06,104,3005.6
2025-12,The Ivy,Chatham / West Orange Polygon,FREEMIUM,9.0,124.0,9,240.11
2025-12,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,8.0,105.0,32,908.44
2025-12,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6.86,81.66,151,4540.25
2025-12,The Kestrel,Floating NY 2,CHURN,8.0,37.67,24,681.33
2025-12,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2.71,65.21,19,597.61
2025-12,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,8.0,94.67,48,1362.66
2025-12,The Kestrel,Floating NY 2,WARM_LEAD,8.0,0.0,32,908.44
2025-12,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,8.0,37.75,32,908.44
2025-12,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,8.0,57.0,24,681.33
2025-12,The Landing,Brooklyn Heights Polygon,WARM_LEAD,8.0,0.0,8,227.11
2025-12,The Landon,Hell's Kitchen Polygon,CHURN,8.33,36.16,50,1397.76
2025-12,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,7.57,57.25,53,1557.01
2025-12,The Landon,Hell's Kitchen Polygon,TRIAL,6.0,0.0,6,197.86
2025-12,The Vitagraph,Floating NY 2,CHURN,6.13,116.92,49,1359.41
2025-12,The Vitagraph,Floating NY 2,TRIAL,8.0,0.0,24,681.33
2025-12,The Vitagraph,Floating NY 2,WARM_LEAD,8.0,0.0,48,1362.66
2025-12,Union Channel ,Boerum Hill Polygon,CHURN,3.0,0.0,3,124.15
2025-12,Union Channel ,Boerum Hill Polygon,TRIAL,6.0,127.0,6,194.35
2025-12,Woodside Central,Floating NY 1,CHURN,6.5,29.62,13,392.21
2025-12,Woodside Central,Floating NY 1,FROZEN,2.5,25.2,10,338.65
2025-12,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,8.0,37.67,72,2043.99
2025-12,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,3.69,45.71,48,1196.13
2025-12,Woodside Central,Floating NY 1,TRIAL,8.0,0.0,8,227.11
2025-12,Woodside Central,Floating NY 1,WARM_LEAD,6.63,3.34,53,1511.51
2026-01,100 House,Hoboken Polygon,CHURN,5.5,20.14,22,661.57
2026-01,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-01,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,7.25,140.4,87,2627.04
2026-01,100 House,Hoboken Polygon,WARM_LEAD,8.0,112.0,8,227.11
2026-01,1 Boerum PL,Floating NY 2,CHURN,2.91,37.16,32,857.87
2026-01,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,4.09,67.96,45,1392.43
2026-01,1 Boerum PL,Floating NY 2,WARM_LEAD,8.33,0.0,25,698.88
2026-01,2000 Biscayne,Edgeater Polygon,CHURN,7.1,45.94,71,2033.59
2026-01,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3.67,23.15,33,948.87
2026-01,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,7.1,73.84,149,4232.15
2026-01,2000 Biscayne,Edgeater Polygon,TRIAL,4.69,8.75,136,3671.72
2026-01,2000 Biscayne,Edgeater Polygon,WARM_LEAD,3.5,6.76,21,722.67
2026-01,20 Broad Street,Financial District Polygon,CHURN,6.56,78.14,177,5339.88
2026-01,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,4.0,36.28,136,3826.81
2026-01,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,4.97,69.67,149,4157.14
2026-01,20 Broad Street,Financial District Polygon,TRIAL,6.5,0.0,26,746.98
2026-01,20 Broad Street,Financial District Polygon,WARM_LEAD,8.0,0.0,32,908.44
2026-01,220 East 72nd Street,Floating NY 2,WARM_LEAD,3.0,0.0,3,75.01
2026-01,250 E Houston,Floating NY 2,CHURN,8.0,113.0,8,227.11
2026-01,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,4.71,101.09,33,921.44
2026-01,250 E Houston,Floating NY 2,TRIAL,7.5,76.37,30,797.29
2026-01,300 Somerset,Harrison Polygon,CHURN,2.0,27.0,6,214.5
2026-01,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,22.0,26,787.8
2026-01,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3.2,10.13,16,513.11
2026-01,330 Angelo Cifelli,Harrison Polygon,CHURN,5.67,25.88,68,2049.06
2026-01,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,1.0,0.0,2,65.65
2026-01,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2.0,31.0,4,143.0
2026-01,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,2.68,27.93,75,2287.48
2026-01,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,2.0,11.33,6,214.5
2026-01,330W-56th,Hell's Kitchen Polygon,CHURN,3.67,10.18,11,340.86
2026-01,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.07,27.06,76,2111.33
2026-01,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,3.0,18.0,6,207.35
2026-01,345 Baldwin Avenue,Floating Jersey,CHURN,6.67,57.8,20,590.07
2026-01,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,2.75,2.91,11,362.05
2026-01,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,4.25,81.06,17,523.51
2026-01,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,8.0,0.0,16,454.22
2026-01,416 Kent Avenue,Williamsburg Polygon,CHURN,8.0,56.0,96,2725.32
2026-01,416 Kent Avenue,Williamsburg Polygon,FROZEN,7.89,0.0,71,1325.74
2026-01,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1.0,15.0,1,13.0
2026-01,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.55,89.72,72,2098.07
2026-01,416 Kent Avenue,Williamsburg Polygon,TRIAL,8.0,0.0,24,681.33
2026-01,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,4.0,69.0,4,135.85
2026-01,420 Kent Avenue,Williamsburg Polygon,CHURN,7.63,31.84,267,6796.4
2026-01,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,5.38,28.6,43,1264.64
2026-01,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6.28,73.5,113,3244.41
2026-01,420 Kent Avenue,Williamsburg Polygon,TRIAL,6.86,22.13,96,2731.56
2026-01,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,8.0,37.67,24,681.33
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.25,133.24,21,655.72
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,6.25,73.48,25,694.33
2026-01,655 Union,Boerum Hill Polygon,CHURN,5.6,71.29,28,824.33
2026-01,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,6.5,145.15,13,375.96
2026-01,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6.22,107.11,56,1701.18
2026-01,655 Union,Boerum Hill Polygon,TRIAL,8.0,0.0,16,454.22
2026-01,655 Union,Boerum Hill Polygon,WARM_LEAD,8.0,116.0,8,227.11
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,5.9,17.39,59,1683.76
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,5.2,75.69,78,2302.17
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,8.33,60.84,25,716.43
2026-01,Agnes,Floating Jersey,CHURN,8.0,0.0,16,454.22
2026-01,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,2.81,51.53,76,2101.19
2026-01,Agnes,Floating Jersey,TRIAL,5.5,0.0,11,292.76
2026-01,Alta,Floating NY 1,CHURN,6.0,51.27,30,941.33
2026-01,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,6.14,1.88,43,1220.05
2026-01,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,5.7,95.31,114,3540.68
2026-01,Alta,Floating NY 1,TRIAL,2.0,9.33,6,214.5
2026-01,Azrieli TLV,Unknown,CHURN,7.04,68.58,802,23370.36
2026-01,Azrieli TLV,Unknown,TRIAL,6.9,74.25,69,2163.46
2026-01,Bay Parc Apartments,Edgeater Polygon,CHURN,8.5,141.29,17,450.71
2026-01,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,2.29,18.59,39,1443.65
2026-01,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,6.67,77.2,80,2500.68
2026-01,Bay Parc Apartments,Edgeater Polygon,TRIAL,1.25,42.4,5,104.65
2026-01,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,8.0,0.0,24,681.33
2026-01,Brooklyn Crossing,Boerum Hill Polygon,CHURN,6.37,74.16,172,4968.99
2026-01,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,3.8,85.09,57,1587.3
2026-01,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5.68,90.65,318,8695.18
2026-01,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,8.0,0.0,40,1135.55
2026-01,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,3.86,8.85,27,811.72
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,6.84,63.78,219,6286.8
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,4.9,48.13,142,4207.58
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6.57,69.23,618,17828.2
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,6.85,15.19,89,1952.21
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,5.56,17.03,89,2766.53
2026-01,Flamingo Point North Tower,Miami Beach Polygon,CHURN,7.65,46.79,153,4324.58
2026-01,Flamingo Point North Tower,Miami Beach Polygon,FROZEN,8.0,0.0,16,454.22
2026-01,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5.5,79.98,88,2639.26
2026-01,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6.63,80.45,285,8631.87
2026-01,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,6.8,0.0,34,979.94
2026-01,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,4.14,1.52,29,823.42
2026-01,Flamingo South Beach,Miami Beach Polygon,CHURN,5.75,38.51,115,3414.32
2026-01,Flamingo South Beach,Miami Beach Polygon,FROZEN,8.0,0.0,32,931.84
2026-01,Flamingo South Beach,Miami Beach Polygon,LEAD,2.0,34.0,2,71.5
2026-01,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,5.0,45.6,20,538.72
2026-01,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,6.47,97.65,110,3254.81
2026-01,Flamingo South Beach,Miami Beach Polygon,TRIAL,5.4,7.44,27,759.98
2026-01,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,6.5,78.92,13,375.96
2026-01,Gindi 1,Unknown,CHURN,5.33,58.99,645,19080.62
2026-01,Gindi 1,Unknown,TRIAL,5.67,44.96,17,624.0
2026-01,Gindi 2,Unknown,CHURN,6.11,81.68,464,12818.26
2026-01,Gindi 2,Unknown,TRIAL,7.0,60.33,28,751.27
2026-01,Gindi 2,Unknown,WARM_LEAD,8.0,0.0,16,454.22
2026-01,Gindi 3,Unknown,CHURN,7.48,87.97,770,21870.94
2026-01,Gindi 3,Unknown,TRIAL,7.25,59.21,29,1052.35
2026-01,Gindi 4,Unknown,CHURN,5.57,54.82,273,8724.56
2026-01,Gindi 4,Unknown,TRIAL,4.67,77.75,14,405.21
2026-01,Grove Central Residences,Floating Miami,CHURN,7.2,121.78,72,2056.99
2026-01,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,8.0,113.0,16,454.22
2026-01,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,8.0,146.75,32,922.48
2026-01,Grove Central Residences,Floating Miami,TRIAL,6.4,74.25,32,976.43
2026-01,HaHehad,Unknown,CHURN,6.83,65.06,164,4891.25
2026-01,HaHehad,Unknown,TRIAL,4.33,27.31,26,727.35
2026-01,John Street 116,Financial District Polygon,CHURN,8.4,50.1,42,1188.2
2026-01,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5.13,81.9,41,1176.89
2026-01,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,6.71,86.66,94,2455.31
2026-01,Livana East Hanover,Chatham / West Orange Polygon,CHURN,5.0,129.07,15,495.3
2026-01,Livana East Hanover,Chatham / West Orange Polygon,FROZEN,8.0,200.0,8,227.11
2026-01,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,3.75,119.0,15,441.61
2026-01,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,5.0,68.4,20,597.22
2026-01,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,6.75,10.56,27,805.48
2026-01,Midtown 5,Floating Miami,CHURN,7.27,47.13,80,2132.0
2026-01,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,5.25,1.95,42,1333.54
2026-01,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,6.77,120.56,88,2672.8
2026-01,Midtown 5,Floating Miami,TRIAL,7.8,26.51,78,2172.82
2026-01,Midtown 5,Floating Miami,WARM_LEAD,5.92,30.03,71,1914.64
2026-01,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,6.25,130.74,50,1513.85
2026-01,Nine 52,Hell's Kitchen Polygon,TRIAL,8.0,0.0,8,227.11
2026-01,Oliver on the Hudson,Floating Jersey,CHURN,5.36,43.83,75,2428.4
2026-01,Oliver on the Hudson,Floating Jersey,LEAD,3.0,66.0,3,77.35
2026-01,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,8.0,0.0,8,227.11
2026-01,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,6.0,131.72,36,1033.89
2026-01,Oliver on the Hudson,Floating Jersey,TRIAL,8.0,0.0,16,454.22
2026-01,Oliver on the Hudson,Floating Jersey,WARM_LEAD,8.0,0.0,24,681.33
2026-01,One Ten,Hoboken Polygon,CHURN,4.67,59.43,28,868.92
2026-01,One Ten,Hoboken Polygon,LEAD,7.0,97.0,7,197.86
2026-01,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,5.0,64.07,15,529.36
2026-01,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,4.94,74.46,84,2649.92
2026-01,Plank Road,Boerum Hill Polygon,CHURN,7.45,53.68,82,2342.6
2026-01,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8.0,83.0,80,2271.1
2026-01,Plank Road,Boerum Hill Polygon,TRIAL,6.8,27.76,34,962.39
2026-01,Plank Road,Boerum Hill Polygon,WARM_LEAD,8.0,0.0,8,227.11
2026-01,River Place,Hell's Kitchen Polygon,CHURN,6.07,64.0,91,2826.33
2026-01,River Place,Hell's Kitchen Polygon,FREEMIUM,5.5,14.36,11,311.61
2026-01,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,3.61,60.06,112,3099.59
2026-01,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4.21,62.11,358,9236.89
2026-01,River Place,Hell's Kitchen Polygon,TRIAL,4.82,47.36,53,1617.2
2026-01,River Place,Hell's Kitchen Polygon,WARM_LEAD,6.0,8.53,30,839.54
2026-01,Rothschild 80,Unknown,CHURN,1.0,166.13,14,182.0
2026-01,Rothschild 80,Unknown,WARM_LEAD,1.0,0.0,1,13.0
2026-01,Silver Towers,Hell's Kitchen Polygon,CHURN,5.98,37.33,293,8090.42
2026-01,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4.29,57.2,30,946.27
2026-01,Silver Towers,Hell's Kitchen Polygon,FROZEN,8.0,0.0,8,227.11
2026-01,Silver Towers,Hell's Kitchen Polygon,LEAD,2.0,34.0,2,71.5
2026-01,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,2.81,54.16,101,2940.34
2026-01,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5.58,87.71,860,24000.21
2026-01,Silver Towers,Hell's Kitchen Polygon,TRIAL,5.0,39.34,35,1136.98
2026-01,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,4.22,4.58,76,2314.26
2026-01,Southgate Towers,Miami Beach Polygon,LEAD,2.0,0.0,2,71.5
2026-01,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,4.0,0.0,4,182.65
2026-01,Stonehill,Chatham / West Orange Polygon,CHURN,4.75,72.0,19,628.81
2026-01,Stonehill,Chatham / West Orange Polygon,LEAD,8.0,121.0,8,227.11
2026-01,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3.0,54.83,12,403.0
2026-01,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,5.62,34.74,73,2225.86
2026-01,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,8.0,0.0,16,454.22
2026-01,The Addison,Brooklyn Heights Polygon,CHURN,6.75,84.15,27,805.48
2026-01,The Addison,Brooklyn Heights Polygon,LEAD,8.0,0.0,8,227.11
2026-01,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2.25,35.0,9,227.5
2026-01,The Addison,Brooklyn Heights Polygon,TRIAL,6.5,32.31,26,752.83
