visit_month,project,neighbourhood,apt_status,finished_completed,finished,completed,pending,cancelled,net_revenue,avg_duration_mins
2026-01,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,18,11,7,0,16,942.0,61.0
2026-01,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,25,14,11,0,7,1829.0,73.0
2026-01,20 Broad Street,Financial District Polygon,TRIAL,0,0,0,0,4,,
2026-01,20 Broad Street,Financial District Polygon,WARM_LEAD,0,0,0,0,4,,
2026-01,220 East 72nd Street,Floating NY 2,WARM_LEAD,0,0,0,0,1,,
2026-01,250 E Houston,Floating NY 2,CHURN,1,0,1,0,0,113.0,148.0
2026-01,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,4,1,3,0,3,500.0,106.0
2026-01,250 E Houston,Floating NY 2,TRIAL,2,0,2,0,2,310.0,183.0
2026-01,300 Somerset,Harrison Polygon,CHURN,2,1,1,0,1,54.0,42.0
2026-01,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,8,2,6,0,5,237.0,45.0
2026-01,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,3,1,2,0,2,81.0,43.0
2026-01,330 Angelo Cifelli,Harrison Polygon,CHURN,2,0,2,0,10,220.0,173.0
2026-01,330 Angelo Cifelli,Harrison Polygon,FREEMIUM,0,0,0,0,2,,
2026-01,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,62.0,53.0
2026-01,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,18,10,8,0,10,653.0,61.0
2026-01,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,0,1,0,2,34.0,44.0
2026-01,330W-56th,Hell's Kitchen Polygon,CHURN,2,0,2,0,1,56.0,36.0
2026-01,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5,1,4,0,10,334.0,68.0
2026-01,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,1,34.0,39.0
2026-01,345 Baldwin Avenue,Floating Jersey,CHURN,2,2,0,0,1,176.0,68.0
2026-01,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,0,1,0,3,16.0,28.0
2026-01,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,4,3,1,0,0,273.0,73.0
2026-01,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,0,0,0,0,2,,
2026-01,416 Kent Avenue,Williamsburg Polygon,CHURN,3,2,1,0,9,504.0,162.0
2026-01,416 Kent Avenue,Williamsburg Polygon,FROZEN,0,0,0,0,9,,
2026-01,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,15.0,
2026-01,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,6,4,2,0,5,715.0,130.0
2026-01,416 Kent Avenue,Williamsburg Polygon,TRIAL,0,0,0,0,3,,
2026-01,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,1,1,0,0,0,69.0,66.0
2026-01,420 Kent Avenue,Williamsburg Polygon,CHURN,8,6,2,0,27,901.0,130.0
2026-01,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3,1,2,0,5,240.0,88.0
2026-01,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,14,10,4,0,4,1164.0,91.0
2026-01,420 Kent Avenue,Williamsburg Polygon,TRIAL,3,2,1,0,11,287.0,78.0
2026-01,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,0,0,0,0,1,,
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,1,1,0,0,2,113.0,97.0
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,3,0,0,1,373.0,86.0
2026-01,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,3,3,0,0,1,241.0,78.0
2026-01,655 Union,Boerum Hill Polygon,CHURN,4,2,2,0,1,320.0,87.0
2026-01,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,0,258.0,114.0
2026-01,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,8,8,0,0,1,902.0,123.0
2026-01,655 Union,Boerum Hill Polygon,TRIAL,0,0,0,0,2,,
2026-01,655 Union,Boerum Hill Polygon,WARM_LEAD,1,0,1,0,0,116.0,134.0
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,2,1,1,0,8,162.0,
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,9,4,5,0,6,800.0,55.0
2026-01,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,0,1,0,2,169.0,182.0
2026-01,Agnes,Floating Jersey,CHURN,1,1,0,0,1,0.0,
2026-01,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,17,9,8,0,10,726.0,42.0
2026-01,Agnes,Floating Jersey,TRIAL,0,0,0,0,2,,
2026-01,Alta,Floating NY 1,CHURN,3,0,3,0,2,261.0,72.0
2026-01,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,0,2,0,5,54.0,40.0
2026-01,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,19,12,7,0,1,1672.0,80.0
2026-01,Alta,Floating NY 1,TRIAL,1,0,1,0,2,28.0,43.0
2026-01,Azrieli TLV,Unknown,CHURN,33,26,7,0,16,2539.45,90.0
2026-01,Azrieli TLV,Unknown,FROZEN,2,2,0,0,1,214.25,144.0
2026-01,Azrieli TLV,Unknown,ON_DEMAND_SUBSCRIPTION,5,5,0,0,0,146.58,33.0
2026-01,Azrieli TLV,Unknown,RECURRING_SUBSCRIPTION,48,43,5,0,9,4058.63,97.0
2026-01,Azrieli TLV,Unknown,TRIAL,8,6,2,0,2,575.89,112.0
2026-01,Bay Parc Apartments,Edgeater Polygon,CHURN,1,1,0,0,0,162.0,
2026-01,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,8,3,5,0,9,296.0,35.0
2026-01,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,11,2,9,0,2,963.0,82.0
2026-01,Bay Parc Apartments,Edgeater Polygon,TRIAL,3,0,3,0,1,189.0,88.0
2026-01,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,0,0,0,0,3,,
2026-01,Brooklyn Crossing,Boerum Hill Polygon,CHURN,12,5,7,0,15,1304.0,87.0
2026-01,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,12,5,7,0,3,786.0,72.0
2026-01,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,42,11,31,0,14,3720.5,72.0
2026-01,Brooklyn Crossing,Boerum Hill Polygon,TRIAL,0,0,0,0,5,,
2026-01,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,3,0,3,0,4,155.0,62.0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,10,8,2,0,19,1533.0,144.0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,16,8,8,0,13,1014.0,65.0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,48,21,27,0,49,5535.55,101.0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,3,2,1,0,10,211.5,78.0
2026-01,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,5,1,4,0,11,409.0,65.0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,CHURN,4,4,0,0,16,756.0,87.0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,FROZEN,0,0,0,0,2,,
2026-01,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,10,5,5,0,6,1062.0,81.0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,28,11,17,0,15,3368.0,83.0
2026-01,Flamingo Point North Tower,Miami Beach Polygon,TRIAL,0,0,0,0,5,,
2026-01,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,1,1,0,0,6,44.0,43.0
2026-01,Flamingo South Beach,Miami Beach Polygon,CHURN,8,4,4,0,12,591.0,96.0
2026-01,Flamingo South Beach,Miami Beach Polygon,FROZEN,0,0,0,0,4,,
2026-01,Flamingo South Beach,Miami Beach Polygon,LEAD,1,0,1,0,0,34.0,
2026-01,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,2,126.0,
2026-01,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,13,5,8,0,4,1459.0,72.0
2026-01,Flamingo South Beach,Miami Beach Polygon,TRIAL,2,1,1,0,3,155.0,151.0
2026-01,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,1,1,0,0,1,114.0,109.0
2026-01,Gindi 1,Unknown,CHURN,48,44,4,0,11,2476.71,79.0
2026-01,Gindi 1,Unknown,FROZEN,4,4,0,0,0,389.59,104.0
2026-01,Gindi 1,Unknown,ON_DEMAND_SUBSCRIPTION,4,0,4,0,21,122.19,53.0
2026-01,Gindi 1,Unknown,RECURRING_SUBSCRIPTION,22,21,1,0,11,2352.22,119.0
2026-01,Gindi 1,Unknown,TRIAL,2,1,1,0,1,127.4,
2026-01,Gindi 2,Unknown,CHURN,33,33,0,0,9,2778.9,106.0
2026-01,Gindi 2,Unknown,ON_DEMAND_SUBSCRIPTION,7,5,2,0,10,529.04,118.0
2026-01,Gindi 2,Unknown,RECURRING_SUBSCRIPTION,14,11,3,0,3,1475.34,116.0
2026-01,Gindi 2,Unknown,TRIAL,3,3,0,0,1,205.32,98.0
2026-01,Gindi 2,Unknown,WARM_LEAD,0,0,0,0,2,,
2026-01,Gindi 3,Unknown,CHURN,33,31,2,0,4,3063.92,108.0
2026-01,Gindi 3,Unknown,FROZEN,11,11,0,0,2,1133.7,89.0
2026-01,Gindi 3,Unknown,ON_DEMAND_SUBSCRIPTION,2,1,1,0,5,158.9,52.0
2026-01,Gindi 3,Unknown,RECURRING_SUBSCRIPTION,33,27,6,0,13,4142.47,95.0
2026-01,Gindi 3,Unknown,TRIAL,3,3,0,0,1,244.93,122.0
2026-01,Gindi 4,Unknown,CHURN,18,17,1,0,2,1073.97,109.0
2026-01,Gindi 4,Unknown,FROZEN,4,3,1,0,1,318.36,117.0
2026-01,Gindi 4,Unknown,ON_DEMAND_SUBSCRIPTION,2,1,1,0,7,177.53,138.0
2026-01,Gindi 4,Unknown,RECURRING_SUBSCRIPTION,8,6,2,0,7,541.37,70.0
2026-01,Gindi 4,Unknown,TRIAL,3,3,0,0,0,134.79,148.0
2026-01,Grove Central Residences,Floating Miami,CHURN,5,5,0,0,5,1096.0,
2026-01,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,2,0,2,0,0,226.0,60.0
2026-01,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,3,2,1,0,1,514.0,60.0
2026-01,Grove Central Residences,Floating Miami,TRIAL,2,1,1,0,3,297.0,
2026-01,HaHehad,Unknown,CHURN,13,13,0,0,4,1022.19,98.0
2026-01,HaHehad,Unknown,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,50.41,86.0
2026-01,HaHehad,Unknown,RECURRING_SUBSCRIPTION,6,4,2,0,0,481.1,78.0
2026-01,HaHehad,Unknown,TRIAL,4,4,0,0,2,161.37,67.0
2026-01,John Street 116,Financial District Polygon,CHURN,2,1,1,0,3,263.0,131.0
2026-01,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,7,7,0,0,1,484.0,88.0
2026-01,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,12,11,1,0,2,1031.0,95.0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,CHURN,3,1,2,0,0,328.0,30.0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,FROZEN,1,1,0,0,0,200.0,76.0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,4,0,4,0,0,333.0,40.0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,TRIAL,1,1,0,0,3,171.0,47.0
2026-01,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,2,2,0,0,2,95.0,100.0
2026-01,Midtown 5,Floating Miami,CHURN,5,4,1,0,6,478.0,75.0
2026-01,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,1,1,0,0,7,42.0,65.0
2026-01,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,11,6,5,0,2,1390.0,82.0
2026-01,Midtown 5,Floating Miami,TRIAL,3,1,2,0,7,302.0,89.0
2026-01,Midtown 5,Floating Miami,WARM_LEAD,4,1,3,0,8,394.0,94.0
2026-01,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,8,7,1,0,0,980.0,60.0
2026-01,Nine 52,Hell's Kitchen Polygon,TRIAL,0,0,0,0,1,,
2026-01,Oliver on the Hudson,Floating Jersey,CHURN,5,3,2,0,9,386.0,64.0
2026-01,Oliver on the Hudson,Floating Jersey,LEAD,1,1,0,0,0,66.0,29.0
2026-01,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,0,0,0,0,1,,
2026-01,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,5,3,2,0,1,530.0,48.0
2026-01,Oliver on the Hudson,Floating Jersey,TRIAL,0,0,0,0,2,,
2026-01,Oliver on the Hudson,Floating Jersey,WARM_LEAD,0,0,0,0,3,,
2026-01,One Ten,Hoboken Polygon,CHURN,4,3,1,0,2,296.0,40.0
2026-01,One Ten,Hoboken Polygon,LEAD,1,0,1,0,0,97.0,59.0
2026-01,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,2,0,0,1,169.0,83.0
2026-01,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,14,13,1,0,3,973.0,68.0
2026-01,Plank Road,Boerum Hill Polygon,CHURN,6,4,2,0,5,588.5,4.0
2026-01,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,5,1,0,4,830.0,112.0
2026-01,Plank Road,Boerum Hill Polygon,TRIAL,1,0,1,0,4,118.0,132.0
2026-01,Plank Road,Boerum Hill Polygon,WARM_LEAD,0,0,0,0,1,,
2026-01,River Place,Hell's Kitchen Polygon,CHURN,6,5,1,0,8,509.0,84.0
2026-01,River Place,Hell's Kitchen Polygon,FREEMIUM,1,0,1,0,1,34.0,34.0
2026-01,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,20,12,8,0,9,876.0,50.0
2026-01,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,59,39,20,0,29,3500.0,59.0
2026-01,River Place,Hell's Kitchen Polygon,TRIAL,4,2,2,0,7,354.0,88.0
2026-01,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,1,0,0,4,47.0,31.0
2026-01,Rothschild 80,Unknown,CHURN,10,10,0,0,1,1680.55,45.0
2026-01,Rothschild 80,Unknown,FROZEN,3,3,0,0,0,645.21,
2026-01,Rothschild 80,Unknown,WARM_LEAD,0,0,0,0,1,,
2026-01,Silver Towers,Hell's Kitchen Polygon,CHURN,20,16,4,0,29,1527.0,84.0
2026-01,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,6,6,0,0,1,374.0,62.0
2026-01,Silver Towers,Hell's Kitchen Polygon,FROZEN,0,0,0,0,1,,
2026-01,Silver Towers,Hell's Kitchen Polygon,LEAD,1,0,1,0,0,34.0,39.0
2026-01,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,32,14,18,0,4,1309.0,43.0
2026-01,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,113,84,29,0,41,9412.0,78.0
2026-01,Silver Towers,Hell's Kitchen Polygon,TRIAL,5,4,1,0,2,297.0,49.0
2026-01,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,2,1,1,0,16,104.0,53.0
2026-01,Southgate Towers,Miami Beach Polygon,LEAD,0,0,0,0,1,,
2026-01,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,0,0,0,0,1,,
2026-01,Stonehill,Chatham / West Orange Polygon,CHURN,1,1,0,0,3,171.0,115.0
2026-01,Stonehill,Chatham / West Orange Polygon,LEAD,1,1,0,0,0,121.0,144.0
2026-01,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,3,2,1,0,1,198.0,60.0
2026-01,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6,0,6,0,7,456.0,57.0
2026-01,Stonehill,Chatham / West Orange Polygon,WARM_LEAD,0,0,0,0,2,,
2026-01,The Addison,Brooklyn Heights Polygon,CHURN,3,1,2,0,1,284.0,201.0
2026-01,The Addison,Brooklyn Heights Polygon,LEAD,0,0,0,0,1,,
2026-01,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,4,3,1,0,0,129.0,39.0
2026-01,The Addison,Brooklyn Heights Polygon,TRIAL,1,1,0,0,3,105.0,135.0
2026-01,The Addison,Brooklyn Heights Polygon,WARM_LEAD,1,1,0,0,13,55.0,102.0
2026-01,The Bergen,Boerum Hill Polygon,CHURN,2,0,2,0,0,226.0,2.0
2026-01,The Bergen,Boerum Hill Polygon,TRIAL,0,0,0,0,1,,
2026-01,The Bergen,Boerum Hill Polygon,WARM_LEAD,1,0,1,0,0,19.0,
2026-01,The Boulevard,Floating Miami,CHURN,5,3,2,0,0,623.0,60.0
2026-01,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,6,1,5,0,3,372.0,60.0
2026-01,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,8,4,4,0,5,901.0,85.0
2026-01,The Boulevard,Floating Miami,TRIAL,1,0,1,0,1,113.0,
2026-01,The Buchanan,Floating NY 1,CHURN,1,0,1,0,3,113.0,95.0
2026-01,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,4,2,2,0,0,302.0,21.0
2026-01,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,17,5,12,0,1,1480.95,79.0
2026-01,The Devan,Hoboken Polygon,CHURN,5,3,2,0,5,434.0,38.0
2026-01,The Devan,Hoboken Polygon,FROZEN,0,0,0,0,2,,
2026-01,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,3,3,0,0,1,244.0,114.0
2026-01,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,20,5,15,0,8,2207.0,95.0
2026-01,The Devan,Hoboken Polygon,TRIAL,0,0,0,0,1,,
2026-01,The Dime,Williamsburg Polygon,CHURN,3,3,0,0,2,361.0,151.0
2026-01,The Dime,Williamsburg Polygon,LEAD,1,0,1,0,0,96.0,100.0
2026-01,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,3,1,2,0,0,373.0,94.0
2026-01,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,10,7,3,0,2,1090.0,88.0
2026-01,The Dime,Williamsburg Polygon,TRIAL,1,1,0,0,0,61.0,72.0
2026-01,The Dime,Williamsburg Polygon,WARM_LEAD,0,0,0,0,2,,
2026-01,The Eddy,Harrison Polygon,CHURN,0,0,0,0,1,,
2026-01,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,98.0,98.0
2026-01,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,6,3,3,0,2,737.0,112.0
2026-01,The Eddy,Harrison Polygon,TRIAL,0,0,0,0,1,,
2026-01,The Eddy,Harrison Polygon,WARM_LEAD,0,0,0,0,1,,
2026-01,The Enclave,Hoboken Polygon,CHURN,3,3,0,0,2,303.0,129.0
2026-01,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,7,1,0,3,633.0,73.0
2026-01,The Enclave,Hoboken Polygon,TRIAL,0,0,0,0,1,,
2026-01,The Enclave,Hoboken Polygon,WARM_LEAD,0,0,0,0,1,,
2026-01,The Ivy,Chatham / West Orange Polygon,CHURN,9,7,2,0,6,1130.0,59.0
2026-01,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,1,1,0,3,283.0,140.0
2026-01,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,17,11,6,0,5,2398.0,60.0
2026-01,The Kestrel,Floating NY 2,CHURN,4,1,3,0,7,626.0,42.0
2026-01,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,0,2,0,6,99.0,
2026-01,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,3,0,3,0,1,339.0,16.0
2026-01,The Kestrel,Floating NY 2,TRIAL,1,0,1,0,0,176.0,
2026-01,The Kestrel,Floating NY 2,WARM_LEAD,0,0,0,0,1,,
2026-01,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,4,0,4,0,1,332.0,155.0
2026-01,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,1,1,0,0,342.0,200.0
2026-01,The Landing,Brooklyn Heights Polygon,WARM_LEAD,0,0,0,0,1,,
2026-01,The Landon,Hell's Kitchen Polygon,CHURN,2,0,2,0,1,226.0,146.0
2026-01,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,1,2,0,5,253.0,81.0
2026-01,The Vitagraph,Floating NY 2,CHURN,4,2,2,0,0,568.0,31.0
2026-01,The Vitagraph,Floating NY 2,TRIAL,0,0,0,0,2,,
2026-01,The Vitagraph,Floating NY 2,WARM_LEAD,0,0,0,0,2,,
2026-01,Union Channel ,Boerum Hill Polygon,CHURN,0,0,0,0,1,,
2026-01,Union Channel ,Boerum Hill Polygon,TRIAL,0,0,0,0,1,,
2026-01,Woodside Central,Floating NY 1,CHURN,0,0,0,0,1,,
2026-01,Woodside Central,Floating NY 1,FROZEN,5,3,2,0,5,321.0,73.0
2026-01,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,2,0,0,9,226.0,126.0
2026-01,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,9,1,8,0,2,553.0,90.0
2026-01,Woodside Central,Floating NY 1,TRIAL,4,2,2,0,2,364.0,117.0
2026-01,Woodside Central,Floating NY 1,WARM_LEAD,0,0,0,0,4,,
2026-02,100 House,Hoboken Polygon,CHURN,5,0,5,0,1,273.0,71.0
2026-02,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,10,3,7,0,0,1437.0,58.0
2026-02,1 Boerum PL,Floating NY 2,CHURN,5,4,1,0,4,397.0,79.0
2026-02,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,9,9,0,0,1,844.0,90.0
2026-02,1 Boerum PL,Floating NY 2,WARM_LEAD,0,0,0,0,1,,
2026-02,2000 Biscayne,Edgeater Polygon,CHURN,3,1,2,0,5,357.0,131.0
2026-02,2000 Biscayne,Edgeater Polygon,LEAD,1,1,0,0,0,34.0,
2026-02,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,7,2,5,0,5,540.0,59.0
2026-02,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,17,8,9,0,6,2059.0,100.0
2026-02,2000 Biscayne,Edgeater Polygon,TRIAL,3,2,1,0,14,299.0,81.0
2026-02,2000 Biscayne,Edgeater Polygon,WARM_LEAD,2,1,1,0,4,158.0,74.0
2026-02,20 Broad Street,Financial District Polygon,CHURN,10,7,3,0,11,919.0,80.0
2026-02,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,14,10,4,0,8,440.0,43.0
2026-02,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,31,21,10,0,3,2344.0,80.0
2026-02,20 Broad Street,Financial District Polygon,TRIAL,0,0,0,0,3,,
2026-02,20 Broad Street,Financial District Polygon,WARM_LEAD,0,0,0,0,1,,
2026-02,220 East 72nd Street,Floating NY 2,WARM_LEAD,0,0,0,0,1,,
2026-02,250 E Houston,Floating NY 2,CHURN,1,0,1,0,0,113.0,148.0
2026-02,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,7,4,3,0,1,978.0,152.0
2026-02,250 E Houston,Floating NY 2,TRIAL,0,0,0,0,1,,
2026-02,300 Somerset,Harrison Polygon,CHURN,1,1,0,0,1,28.0,43.0
2026-02,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4,3,1,0,4,144.0,51.0
2026-02,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,4,1,3,0,1,319.0,62.0
2026-02,300 Somerset,Harrison Polygon,TRIAL,1,0,1,0,0,60.0,95.0
2026-02,300 Somerset,Harrison Polygon,WARM_LEAD,2,1,1,0,1,100.0,45.0
2026-02,330 Angelo Cifelli,Harrison Polygon,CHURN,4,2,2,0,7,377.0,86.0
2026-02,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,1,0,0,0,56.0,47.0
2026-02,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,16,8,8,0,7,775.0,56.0
2026-02,330W-56th,Hell's Kitchen Polygon,CHURN,3,1,2,0,1,113.0,36.0
2026-02,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,12,7,5,0,5,754.0,74.0
2026-02,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,0,0,0,0,1,,
2026-02,345 Baldwin Avenue,Floating Jersey,CHURN,3,3,0,0,0,289.0,41.0
2026-02,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,0,1,0,2,11.0,43.0
2026-02,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,6,3,3,0,0,459.0,26.0
2026-02,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,1,0,1,0,0,142.0,144.0
2026-02,416 Kent Avenue,Williamsburg Polygon,CHURN,0,0,0,0,4,,
2026-02,416 Kent Avenue,Williamsburg Polygon,FROZEN,0,0,0,0,6,,
2026-02,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,0,1,0,0,14.0,16.0
2026-02,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7,4,3,0,3,847.0,121.0
2026-02,416 Kent Avenue,Williamsburg Polygon,TRIAL,0,0,0,0,1,,
2026-02,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,2,1,1,0,1,163.0,40.0
2026-02,420 Kent Avenue,Williamsburg Polygon,CHURN,2,2,0,0,19,210.0,116.0
2026-02,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,5,3,2,0,2,324.0,74.0
2026-02,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,21,14,7,0,3,1789.0,86.0
2026-02,420 Kent Avenue,Williamsburg Polygon,TRIAL,1,1,0,0,5,28.0,90.0
2026-02,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,4,1,3,0,0,262.0,51.0
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,1,0,1,0,1,118.0,109.0
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,3,3,0,0,1,410.0,74.0
2026-02,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,1,1,0,0,2,118.0,89.0
2026-02,655 Union,Boerum Hill Polygon,CHURN,4,4,0,0,1,321.0,73.0
