review_month,project,neighbourhood,apt_status,count,avg_rating,reviews
2026-02,One Ten,Hoboken Polygon,CHURN,4,5.0,1
2026-02,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,10,5.0,1
2026-02,One Ten,Hoboken Polygon,WARM_LEAD,1,5.0,0
2026-02,Opera Tower,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,5.0,0
2026-02,Plank Road,Boerum Hill Polygon,CHURN,5,5.0,0
2026-02,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,5,5.0,0
2026-02,Plank Road,Boerum Hill Polygon,TRIAL,2,5.0,0
2026-02,River Place,Hell's Kitchen Polygon,CHURN,10,5.0,0
2026-02,River Place,Hell's Kitchen Polygon,FREEMIUM,1,,0
2026-02,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,29,5.0,3
2026-02,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,52,5.0,2
2026-02,River Place,Hell's Kitchen Polygon,TRIAL,1,,0
2026-02,Silver Towers,Hell's Kitchen Polygon,CHURN,9,5.0,0
2026-02,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,2,,0
2026-02,Silver Towers,Hell's Kitchen Polygon,LEAD,1,,0
2026-02,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,32,4.95,1
2026-02,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,99,4.76,3
2026-02,Silver Towers,Hell's Kitchen Polygon,TRIAL,2,5.0,0
2026-02,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,3,5.0,0
2026-02,Southgate Towers,Miami Beach Polygon,CHURN,3,5.0,1
2026-02,Southgate Towers,Miami Beach Polygon,LEAD,1,,0
2026-02,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,5,5.0,1
2026-02,Southgate Towers,Miami Beach Polygon,TRIAL,3,,0
2026-02,Southgate Towers,Miami Beach Polygon,WARM_LEAD,3,5.0,0
2026-02,Stonehill,Chatham / West Orange Polygon,CHURN,3,,0
2026-02,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2026-02,The Addison,Brooklyn Heights Polygon,CHURN,2,5.0,0
2026-02,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,,0
2026-02,The Addison,Brooklyn Heights Polygon,WARM_LEAD,1,5.0,0
2026-02,The Bergen,Boerum Hill Polygon,CHURN,1,,0
2026-02,The Bergen,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,1,,0
2026-02,The Boulevard,Floating Miami,CHURN,5,5.0,0
2026-02,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,5,5.0,1
2026-02,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,14,4.88,2
2026-02,The Boulevard,Floating Miami,TRIAL,2,5.0,2
2026-02,The Boulevard,Floating Miami,WARM_LEAD,1,5.0,0
2026-02,The Buchanan,Floating NY 1,CHURN,2,5.0,0
2026-02,The Buchanan,Floating NY 1,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,2
2026-02,The Buchanan,Floating NY 1,WARM_LEAD,2,5.0,0
2026-02,The Devan,Hoboken Polygon,CHURN,7,5.0,0
2026-02,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-02,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,25,5.0,1
2026-02,The Devan,Hoboken Polygon,TRIAL,1,,0
2026-02,The Dime,Williamsburg Polygon,CHURN,2,,0
2026-02,The Dime,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-02,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,4,5.0,1
2026-02,The Eddy,Harrison Polygon,CHURN,2,5.0,0
2026-02,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,6,5.0,1
2026-02,The Enclave,Hoboken Polygon,CHURN,1,,0
2026-02,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,7,4.67,0
2026-02,The Enclave,Hoboken Polygon,WARM_LEAD,1,5.0,1
2026-02,The Ivy,Chatham / West Orange Polygon,CHURN,7,5.0,0
2026-02,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-02,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,18,5.0,1
2026-02,The Kestrel,Floating NY 2,CHURN,4,5.0,0
2026-02,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,3,5.0,2
2026-02,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,4,5.0,0
2026-02,The Kestrel,Floating NY 2,WARM_LEAD,1,5.0,0
2026-02,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,2
2026-02,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,5.0,0
2026-02,The Landon,Hell's Kitchen Polygon,CHURN,1,5.0,0
2026-02,The Landon,Hell's Kitchen Polygon,LEAD,2,5.0,0
2026-02,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4,5.0,0
2026-02,The Vitagraph,Floating NY 2,CHURN,2,5.0,0
2026-02,The Vitagraph,Floating NY 2,TRIAL,1,5.0,0
2026-02,Union Channel ,Boerum Hill Polygon,LEAD,1,,0
2026-02,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,2,5.0,0
2026-02,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,1,5.0,0
2026-02,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,3,5.0,0
2026-02,Waters Edge,Harrison Polygon,CHURN,1,,0
2026-02,Waters Edge,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-02,Waters Edge,Harrison Polygon,TRIAL,1,,0
2026-02,Waters Edge,Harrison Polygon,WARM_LEAD,3,4.67,1
2026-02,Woodside Central,Floating NY 1,FREEMIUM,2,5.0,1
2026-02,Woodside Central,Floating NY 1,FROZEN,1,5.0,0
2026-02,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,7,5.0,0
2026-03,100 House,Hoboken Polygon,CHURN,4,5.0,0
2026-03,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,1
2026-03,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,12,5.0,0
2026-03,100 House,Hoboken Polygon,WARM_LEAD,2,5.0,0
2026-03,1800 North Bayshore Drive,Edgeater Polygon,WARM_LEAD,1,5.0,0
2026-03,1 Boerum PL,Floating NY 2,CHURN,4,,0
2026-03,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-03,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,9,,0
2026-03,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,2
2026-03,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,18,4.78,1
2026-03,2000 Biscayne,Edgeater Polygon,TRIAL,4,4.5,0
2026-03,2000 Biscayne,Edgeater Polygon,WARM_LEAD,5,4.33,2
2026-03,2001 Biscayne Boulevard,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-03,20 Broad Street,Financial District Polygon,CHURN,8,5.0,0
2026-03,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,20,5.0,0
2026-03,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,28,4.8,1
2026-03,20 Broad Street,Financial District Polygon,TRIAL,2,5.0,1
2026-03,20 Broad Street,Financial District Polygon,WARM_LEAD,3,4.0,0
2026-03,250 E Houston,Floating NY 2,CHURN,1,5.0,0
2026-03,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,6,4.33,1
2026-03,300 Somerset,Harrison Polygon,CHURN,1,,0
2026-03,300 Somerset,Harrison Polygon,FREEMIUM,1,5.0,0
2026-03,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-03,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,6,5.0,1
2026-03,300 Somerset,Harrison Polygon,TRIAL,2,5.0,0
2026-03,300 Somerset,Harrison Polygon,WARM_LEAD,2,5.0,2
2026-03,330 Angelo Cifelli,Harrison Polygon,CHURN,4,5.0,2
2026-03,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,22,5.0,1
2026-03,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,5.0,0
2026-03,330W-56th,Hell's Kitchen Polygon,CHURN,4,5.0,0
2026-03,330W-56th,Hell's Kitchen Polygon,FREEMIUM,2,5.0,1
2026-03,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,15,4.8,2
2026-03,330W-56th,Hell's Kitchen Polygon,WARM_LEAD,1,,0
2026-03,345 Baldwin Avenue,Floating Jersey,CHURN,2,5.0,0
2026-03,345 Baldwin Avenue,Floating Jersey,ON_DEMAND_SUBSCRIPTION,1,,0
2026-03,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,5,5.0,0
2026-03,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,4,5.0,1
2026-03,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-03,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,7,5.0,0
2026-03,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,2,,0
2026-03,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,7,5.0,0
2026-03,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,27,4.9,5
2026-03,420 Kent Avenue,Williamsburg Polygon,TRIAL,2,5.0,1
2026-03,420 Kent Avenue,Williamsburg Polygon,WARM_LEAD,1,,0
2026-03,535 W 43rd Street,Hell's Kitchen Polygon,CHURN,1,,0
2026-03,535 W 43rd Street,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,4,5.0,0
2026-03,535 W 43rd Street,Hell's Kitchen Polygon,TRIAL,1,5.0,0
2026-03,655 Union,Boerum Hill Polygon,CHURN,1,,0
2026-03,655 Union,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-03,655 Union,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,22,5.0,0
2026-03,655 Union,Boerum Hill Polygon,WARM_LEAD,3,5.0,0
2026-03,655 Union,Williamsburg Polygon,CHURN,3,5.0,0
2026-03,66 Rockwell Place,Brooklyn Heights Polygon,CHURN,1,,0
2026-03,66 Rockwell Place,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,16,4.86,1
2026-03,66 Rockwell Place,Brooklyn Heights Polygon,TRIAL,1,5.0,1
2026-03,Agnes,Floating Jersey,CHURN,3,5.0,1
2026-03,Agnes,Floating Jersey,ON_DEMAND_SUBSCRIPTION,2,5.0,1
2026-03,Agnes,Floating Jersey,RECURRING_SUBSCRIPTION,7,4.5,0
2026-03,Alta,Floating NY 1,CHURN,3,4.0,0
2026-03,Alta,Floating NY 1,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2026-03,Alta,Floating NY 1,RECURRING_SUBSCRIPTION,23,5.0,2
2026-03,Alta,Floating NY 1,TRIAL,1,5.0,1
2026-03,Alta,Floating NY 1,WARM_LEAD,2,5.0,1
2026-03,Azrieli TLV,Unknown,CHURN,62,5.0,0
2026-03,Azrieli TLV,Unknown,TRIAL,3,,0
2026-03,Bay Parc Apartments,Edgeater Polygon,CHURN,5,5.0,0
2026-03,Bay Parc Apartments,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2026-03,Bay Parc Apartments,Edgeater Polygon,RECURRING_SUBSCRIPTION,28,4.93,7
2026-03,Bay Parc Apartments,Edgeater Polygon,TRIAL,4,5.0,0
2026-03,Bay Parc Apartments,Edgeater Polygon,WARM_LEAD,12,4.82,4
2026-03,Biscayne SFR,The Ocean Club Polygon,CHURN,3,5.0,3
2026-03,Biscayne SFR,Unknown,CHURN,3,5.0,0
2026-03,Brooklyn Crossing,Boerum Hill Polygon,CHURN,5,5.0,2
2026-03,Brooklyn Crossing,Boerum Hill Polygon,ON_DEMAND_SUBSCRIPTION,12,5.0,7
2026-03,Brooklyn Crossing,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,39,5.0,4
2026-03,Brooklyn Crossing,Boerum Hill Polygon,WARM_LEAD,3,5.0,1
2026-03,Cite On The Bay,Edgeater Polygon,CHURN,2,5.0,0
2026-03,Cite On The Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,5.0,0
2026-03,Dey and Bergen,Harrison Polygon,CHURN,1,5.0,1
2026-03,Dey and Bergen,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-03,Dey and Bergen,Harrison Polygon,WARM_LEAD,4,5.0,1
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,CHURN,10,,0
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,FROZEN,4,5.0,0
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,8,5.0,1
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,50,5.0,4
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,TRIAL,3,4.67,1
2026-03,Flamingo Point Center Tower,Miami Beach Polygon,WARM_LEAD,6,5.0,3
2026-03,Flamingo Point North Tower,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-03,Flamingo Point North Tower,Miami Beach Polygon,RECURRING_SUBSCRIPTION,38,5.0,1
2026-03,Flamingo Point North Tower,Miami Beach Polygon,WARM_LEAD,1,,0
2026-03,Flamingo South Beach,Miami Beach Polygon,CHURN,10,5.0,0
2026-03,Flamingo South Beach,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,1,5.0,0
2026-03,Flamingo South Beach,Miami Beach Polygon,RECURRING_SUBSCRIPTION,14,4.64,1
2026-03,Flamingo South Beach,Miami Beach Polygon,TRIAL,2,5.0,0
2026-03,Flamingo South Beach,Miami Beach Polygon,WARM_LEAD,5,5.0,0
2026-03,Gindi 1,Unknown,CHURN,48,5.0,0
2026-03,Gindi 1,Unknown,TRIAL,2,,0
2026-03,Gindi 2,Unknown,CHURN,32,4.83,0
2026-03,Gindi 2,Unknown,TRIAL,1,,0
2026-03,Gindi 3,Unknown,CHURN,50,5.0,1
2026-03,Gindi 4,Unknown,CHURN,24,5.0,0
2026-03,Gindi 4,Unknown,TRIAL,1,,0
2026-03,Grove Central Residences,Floating Miami,CHURN,7,5.0,0
2026-03,Grove Central Residences,Floating Miami,ON_DEMAND_SUBSCRIPTION,1,,0
2026-03,Grove Central Residences,Floating Miami,RECURRING_SUBSCRIPTION,4,5.0,0
2026-03,Grove Central Residences,Floating Miami,TRIAL,1,,0
2026-03,Grove Central Residences,Floating Miami,WARM_LEAD,1,5.0,0
2026-03,HaHehad,Unknown,CHURN,12,5.0,0
2026-03,HaHehad,Unknown,TRIAL,5,,0
2026-03,John Street 116,Financial District Polygon,CHURN,3,5.0,0
2026-03,John Street 116,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,5,,0
2026-03,John Street 116,Financial District Polygon,RECURRING_SUBSCRIPTION,11,5.0,1
2026-03,John Street 116,Financial District Polygon,TRIAL,1,5.0,0
2026-03,Key Colony 3 Emeraldbay,The Ocean Club Polygon,WARM_LEAD,1,,0
2026-03,Livana East Hanover,Chatham / West Orange Polygon,CHURN,1,5.0,0
2026-03,Livana East Hanover,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,8,5.0,4
2026-03,Livana East Hanover,Chatham / West Orange Polygon,WARM_LEAD,5,5.0,0
2026-03,Midtown 5,Floating Miami,CHURN,4,5.0,1
2026-03,Midtown 5,Floating Miami,ON_DEMAND_SUBSCRIPTION,6,4.0,1
2026-03,Midtown 5,Floating Miami,RECURRING_SUBSCRIPTION,21,4.33,0
2026-03,Nine 52,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,12,5.0,1
2026-03,Oliver on the Hudson,Floating Jersey,ON_DEMAND_SUBSCRIPTION,7,5.0,0
2026-03,Oliver on the Hudson,Floating Jersey,RECURRING_SUBSCRIPTION,9,5.0,0
2026-03,Oliver on the Hudson,Floating Jersey,TRIAL,1,5.0,1
2026-03,Oliver on the Hudson,Floating Jersey,WARM_LEAD,4,5.0,1
2026-03,One Harrison,Harrison Polygon,CHURN,3,4.67,0
2026-03,One Harrison,Harrison Polygon,RECURRING_SUBSCRIPTION,7,5.0,3
2026-03,One Harrison,Harrison Polygon,TRIAL,1,5.0,0
2026-03,One Harrison,Harrison Polygon,WARM_LEAD,6,5.0,4
2026-03,One Ten,Hoboken Polygon,CHURN,5,4.0,2
2026-03,One Ten,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2026-03,One Ten,Hoboken Polygon,RECURRING_SUBSCRIPTION,25,5.0,2
2026-03,One Ten,Hoboken Polygon,TRIAL,1,5.0,0
2026-03,One Ten,Hoboken Polygon,WARM_LEAD,2,5.0,0
2026-03,Plank Road,Boerum Hill Polygon,CHURN,5,,0
2026-03,Plank Road,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,6,5.0,0
2026-03,Plank Road,Boerum Hill Polygon,TRIAL,2,5.0,0
2026-03,Quantum on the Bay Condominium,Edgeater Polygon,WARM_LEAD,2,5.0,1
2026-03,River Place,Hell's Kitchen Polygon,CHURN,5,5.0,0
2026-03,River Place,Hell's Kitchen Polygon,FREEMIUM,1,,0
2026-03,River Place,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,25,4.88,1
2026-03,River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,67,4.95,1
2026-03,River Place,Hell's Kitchen Polygon,TRIAL,4,3.0,1
2026-03,River Place,Hell's Kitchen Polygon,WARM_LEAD,1,5.0,0
2026-03,Rothschild 80,Unknown,CHURN,2,5.0,2
2026-03,Silver Towers,Hell's Kitchen Polygon,CHURN,5,5.0,1
2026-03,Silver Towers,Hell's Kitchen Polygon,FREEMIUM,4,5.0,2
2026-03,Silver Towers,Hell's Kitchen Polygon,FROZEN,1,,0
2026-03,Silver Towers,Hell's Kitchen Polygon,ON_DEMAND_SUBSCRIPTION,33,4.75,5
2026-03,Silver Towers,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,118,4.79,9
2026-03,Silver Towers,Hell's Kitchen Polygon,TRIAL,3,5.0,1
2026-03,Silver Towers,Hell's Kitchen Polygon,WARM_LEAD,5,5.0,1
2026-03,Southgate Towers,Miami Beach Polygon,CHURN,6,4.67,0
2026-03,Southgate Towers,Miami Beach Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-03,Southgate Towers,Miami Beach Polygon,RECURRING_SUBSCRIPTION,7,5.0,0
2026-03,Southgate Towers,Miami Beach Polygon,TRIAL,2,5.0,1
2026-03,Southgate Towers,Miami Beach Polygon,WARM_LEAD,9,5.0,0
2026-03,Stonehill,Chatham / West Orange Polygon,CHURN,2,,0
2026-03,Stonehill,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2026-03,Stonehill,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,13,4.89,1
2026-03,The Addison,Brooklyn Heights Polygon,CHURN,1,5.0,0
2026-03,The Addison,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,2,5.0,0
2026-03,The Addison,Brooklyn Heights Polygon,TRIAL,1,,0
2026-03,The Addison,Brooklyn Heights Polygon,WARM_LEAD,1,5.0,0
2026-03,The Boulevard,Floating Miami,CHURN,3,5.0,0
2026-03,The Boulevard,Floating Miami,ON_DEMAND_SUBSCRIPTION,4,5.0,0
2026-03,The Boulevard,Floating Miami,RECURRING_SUBSCRIPTION,12,5.0,1
2026-03,The Boulevard,Floating Miami,TRIAL,1,5.0,0
2026-03,The Boulevard,Floating Miami,WARM_LEAD,4,4.33,0
2026-03,The Buchanan,Floating NY 1,CHURN,1,,0
2026-03,The Buchanan,Floating NY 1,RECURRING_SUBSCRIPTION,19,5.0,2
2026-03,The Buchanan,Floating NY 1,TRIAL,1,5.0,0
2026-03,The Buchanan,Floating NY 1,WARM_LEAD,1,5.0,0
2026-03,The Devan,Hoboken Polygon,CHURN,1,,0
2026-03,The Devan,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,2,,0
2026-03,The Devan,Hoboken Polygon,RECURRING_SUBSCRIPTION,29,5.0,3
2026-03,The Devan,Hoboken Polygon,TRIAL,1,,0
2026-03,The Devan,Hoboken Polygon,WARM_LEAD,1,5.0,0
2026-03,The Dime,Williamsburg Polygon,CHURN,1,,0
2026-03,The Dime,Williamsburg Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2026-03,The Dime,Williamsburg Polygon,TRIAL,1,,0
2026-03,The Eddy,Harrison Polygon,CHURN,1,5.0,0
2026-03,The Eddy,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-03,The Eddy,Harrison Polygon,RECURRING_SUBSCRIPTION,11,5.0,1
2026-03,The Eddy,Harrison Polygon,TRIAL,1,4.0,0
2026-03,The Eddy,Harrison Polygon,WARM_LEAD,3,5.0,1
2026-03,The Enclave,Hoboken Polygon,FREEMIUM,2,5.0,0
2026-03,The Enclave,Hoboken Polygon,RECURRING_SUBSCRIPTION,8,5.0,0
2026-03,The Ivy,Chatham / West Orange Polygon,CHURN,7,5.0,0
2026-03,The Ivy,Chatham / West Orange Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-03,The Ivy,Chatham / West Orange Polygon,RECURRING_SUBSCRIPTION,19,5.0,0
2026-03,The Ivy,Chatham / West Orange Polygon,WARM_LEAD,1,,0
2026-03,The Kestrel,Floating NY 2,CHURN,2,5.0,0
2026-03,The Kestrel,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,5.0,2
2026-03,The Kestrel,Floating NY 2,RECURRING_SUBSCRIPTION,2,5.0,0
2026-03,The Landing,Brooklyn Heights Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-03,The Landing,Brooklyn Heights Polygon,RECURRING_SUBSCRIPTION,1,5.0,0
2026-03,The Landing,Brooklyn Heights Polygon,WARM_LEAD,2,5.0,2
2026-03,The Landon,Hell's Kitchen Polygon,CHURN,2,5.0,0
2026-03,The Landon,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,5,4.5,0
2026-03,The Vitagraph,Floating NY 2,CHURN,2,5.0,0
2026-03,Union Channel ,Boerum Hill Polygon,RECURRING_SUBSCRIPTION,2,5.0,0
2026-03,Union Channel ,Boerum Hill Polygon,TRIAL,2,5.0,0
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,CHURN,1,5.0,1
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,5.0,1
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,TRIAL,2,5.0,1
2026-03,Watermarc at Biscayne Bay,Edgeater Polygon,WARM_LEAD,4,4.0,1
2026-03,Waters Edge,Harrison Polygon,CHURN,2,,0
2026-03,Woodside Central,Floating NY 1,ON_DEMAND_SUBSCRIPTION,4,5.0,1
2026-03,Woodside Central,Floating NY 1,RECURRING_SUBSCRIPTION,6,5.0,1
2026-03,Woodside Central,Floating NY 1,TRIAL,1,,0
2026-03,Woodside Central,Floating NY 1,WARM_LEAD,1,,0
2026-04,100 House,Hoboken Polygon,ON_DEMAND_SUBSCRIPTION,1,,0
2026-04,100 House,Hoboken Polygon,RECURRING_SUBSCRIPTION,15,4.75,1
2026-04,100 House,Hoboken Polygon,WARM_LEAD,5,5.0,1
2026-04,1800 Club,Edgeater Polygon,TRIAL,2,,0
2026-04,1800 North Bayshore Drive,Edgeater Polygon,RECURRING_SUBSCRIPTION,1,,0
2026-04,1800 North Bayshore Drive,Edgeater Polygon,TRIAL,3,5.0,0
2026-04,1800 North Bayshore Drive,Edgeater Polygon,WARM_LEAD,1,5.0,0
2026-04,1 Boerum PL,Floating NY 2,CHURN,2,,0
2026-04,1 Boerum PL,Floating NY 2,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-04,1 Boerum PL,Floating NY 2,RECURRING_SUBSCRIPTION,11,,0
2026-04,1 Boerum PL,Floating NY 2,TRIAL,1,,0
2026-04,1 River Place,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,2,5.0,1
2026-04,2000 Biscayne,Edgeater Polygon,ON_DEMAND_SUBSCRIPTION,3,5.0,0
2026-04,2000 Biscayne,Edgeater Polygon,RECURRING_SUBSCRIPTION,14,5.0,1
2026-04,2000 Biscayne,Edgeater Polygon,TRIAL,3,5.0,0
2026-04,2000 Biscayne,Edgeater Polygon,WARM_LEAD,4,5.0,0
2026-04,20 Broad Street,Financial District Polygon,CHURN,2,,0
2026-04,20 Broad Street,Financial District Polygon,ON_DEMAND_SUBSCRIPTION,16,4.33,0
2026-04,20 Broad Street,Financial District Polygon,RECURRING_SUBSCRIPTION,22,5.0,0
2026-04,20 Broad Street,Financial District Polygon,TRIAL,8,5.0,0
2026-04,20 Broad Street,Financial District Polygon,WARM_LEAD,4,5.0,1
2026-04,22 Skyview Apartments,Edgeater Polygon,WARM_LEAD,1,5.0,1
2026-04,250 E Houston,Floating NY 2,RECURRING_SUBSCRIPTION,7,4.67,0
2026-04,250 E Houston,Floating NY 2,TRIAL,1,5.0,0
2026-04,300 Somerset,Harrison Polygon,CHURN,1,,0
2026-04,300 Somerset,Harrison Polygon,FREEMIUM,1,5.0,0
2026-04,300 Somerset,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,5,5.0,0
2026-04,300 Somerset,Harrison Polygon,RECURRING_SUBSCRIPTION,8,5.0,1
2026-04,300 Somerset,Harrison Polygon,WARM_LEAD,5,5.0,1
2026-04,330 Angelo Cifelli,Harrison Polygon,CHURN,2,3.0,0
2026-04,330 Angelo Cifelli,Harrison Polygon,ON_DEMAND_SUBSCRIPTION,2,5.0,0
2026-04,330 Angelo Cifelli,Harrison Polygon,RECURRING_SUBSCRIPTION,23,5.0,1
2026-04,330 Angelo Cifelli,Harrison Polygon,WARM_LEAD,1,,0
2026-04,330W-56th,Hell's Kitchen Polygon,RECURRING_SUBSCRIPTION,10,5.0,0
2026-04,345 Baldwin Avenue,Floating Jersey,RECURRING_SUBSCRIPTION,4,5.0,0
2026-04,345 Baldwin Avenue,Floating Jersey,TRIAL,1,5.0,0
2026-04,345 Baldwin Avenue,Floating Jersey,WARM_LEAD,2,5.0,1
2026-04,416 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,1,4.0,0
2026-04,416 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,9,5.0,0
2026-04,416 Kent Avenue,Williamsburg Polygon,WARM_LEAD,1,,0
2026-04,420 Kent Avenue,Williamsburg Polygon,ON_DEMAND_SUBSCRIPTION,6,5.0,0
2026-04,420 Kent Avenue,Williamsburg Polygon,RECURRING_SUBSCRIPTION,28,4.92,1
2026-04,420 Kent Avenue,Williamsburg Polygon,TRIAL,2,,0
